Date,EmployeeID,Shift,InTime,OutTime
2026-05-20,EMP0316,A,06:01,16:00
2026-05-20,EMP0317,B,14:03,22:00
2026-05-20,EMP0318,C,22:04,06:00
2026-05-20,EMP0319,C,22:02,06:00
2026-05-20,EMP0320,A,06:05,16:30
2026-05-20,EMP0321,A,06:07,14:00
2026-05-20,EMP0322,C,22:03,07:00
2026-05-20,EMP0323,A,06:04,14:30
2026-05-20,EMP0324,A,06:01,14:00
2026-05-20,EMP0325,A,06:13,14:00
2026-05-20,EMP0326,C,22:00,06:00
2026-05-20,EMP0327,A,06:04,14:00
2026-05-20,EMP0328,A,06:10,14:00
2026-05-20,EMP0329,B,14:01,22:00
2026-05-20,EMP0330,C,22:08,07:30
2026-05-20,EMP0331,C,22:01,06:00
2026-05-20,EMP0332,B,14:08,22:00
2026-05-20,EMP0333,A,06:05,14:00
2026-05-20,EMP0334,A,06:00,14:00
2026-05-20,EMP0336,A,06:03,17:00
2026-05-20,EMP0337,C,22:26,06:00
2026-05-20,EMP0338,A,06:05,14:00
2026-05-20,EMP0340,C,22:02,06:00
2026-05-20,EMP0342,C,22:05,06:00
2026-05-20,EMP0343,B,14:06,22:00
2026-05-20,EMP0344,B,14:03,23:00
2026-05-20,EMP0346,A,06:01,14:00
2026-05-20,EMP0347,B,14:09,22:00
2026-05-20,EMP0348,B,14:01,22:00
2026-05-20,EMP0349,A,06:06,14:00
2026-05-20,EMP0350,B,14:00,22:00
2026-05-20,EMP0352,C,22:03,06:00
2026-05-20,EMP0353,C,22:05,06:00
2026-05-20,EMP0354,C,22:02,07:30
2026-05-20,EMP0356,A,06:14,15:00
2026-05-20,EMP0357,A,06:02,14:00
2026-05-20,EMP0358,A,06:04,14:00
2026-05-20,EMP0359,B,14:00,22:00
2026-05-20,EMP0360,B,14:01,22:00
2026-05-20,EMP0361,A,06:02,14:00
2026-05-20,EMP0362,C,22:04,06:00
2026-05-20,EMP0363,A,06:03,14:00
2026-05-20,EMP0364,C,22:07,06:00
2026-05-20,EMP0365,B,14:08,22:00
2026-05-20,EMP0366,B,14:02,22:00
2026-05-20,EMP0367,A,06:00,14:00
2026-05-20,EMP0368,B,14:13,23:30
2026-05-20,EMP0369,C,22:04,06:00
2026-05-20,EMP0370,B,14:10,22:00
2026-05-20,EMP0371,C,22:03,06:00
2026-05-20,EMP0372,C,22:09,06:00
2026-05-20,EMP0373,A,06:04,14:00
2026-05-20,EMP0374,A,06:28,14:00
2026-05-20,EMP0375,C,22:04,06:00
2026-05-20,EMP0376,C,22:00,06:30
2026-05-20,EMP0377,C,22:01,06:30
2026-05-20,EMP0378,A,06:02,14:00
2026-05-20,EMP0379,C,22:00,06:00
2026-05-20,EMP0380,A,06:16,14:00
2026-05-20,EMP0381,B,14:02,23:00
2026-05-20,EMP0382,C,22:02,06:00
2026-05-20,EMP0383,C,22:01,06:00
2026-05-20,EMP0384,B,14:03,22:00
2026-05-20,EMP0385,B,14:12,22:00
2026-05-20,EMP0386,A,06:00,14:00
2026-05-20,EMP0387,A,06:05,16:00
2026-05-20,EMP0388,B,14:04,22:00
2026-05-20,EMP0389,A,06:04,14:00
2026-05-20,EMP0390,A,06:00,14:00
2026-05-20,EMP0391,A,06:10,14:00
2026-05-20,EMP0392,B,14:02,22:00
2026-05-20,EMP0394,C,22:09,06:00
2026-05-20,EMP0395,C,22:01,06:00
2026-05-20,EMP0396,B,14:04,22:00
2026-05-20,EMP0397,C,22:00,06:00
2026-05-20,EMP0398,C,22:03,06:00
2026-05-20,EMP0399,C,22:01,06:00
2026-05-20,EMP0401,C,22:02,06:00
2026-05-20,EMP0403,B,14:01,22:00
2026-05-20,EMP0405,A,06:06,14:00
2026-05-20,EMP0406,A,06:00,14:00
2026-05-20,EMP0407,B,14:00,22:00
2026-05-20,EMP0408,A,06:11,14:00
2026-05-20,EMP0409,C,22:01,06:00
2026-05-20,EMP0410,A,06:02,14:00
2026-05-20,EMP0411,B,14:02,22:00
2026-05-20,EMP0412,C,22:03,07:00
2026-05-20,EMP0413,C,22:01,06:00
2026-05-20,EMP0414,A,06:02,14:00
2026-05-20,EMP0415,C,22:01,06:00
2026-05-20,EMP0416,C,22:05,06:00
2026-05-20,EMP0417,B,14:20,22:00
2026-05-20,EMP0418,A,06:00,14:00
2026-05-20,EMP0419,B,14:05,22:00
2026-05-20,EMP0420,B,14:00,22:00
2026-05-20,EMP0421,B,14:05,22:00
2026-05-20,EMP0422,B,14:15,22:00
2026-05-20,EMP0423,A,06:04,16:30
2026-05-20,EMP0424,B,14:06,22:00
2026-05-20,EMP0425,B,14:03,22:00
2026-05-20,EMP0427,C,22:01,06:00
2026-05-20,EMP0428,C,22:01,06:30
2026-05-20,EMP0429,A,06:00,14:00
2026-05-20,EMP0430,C,22:02,06:00
2026-05-20,EMP0431,A,06:01,14:00
2026-05-20,EMP0432,B,14:07,22:00
2026-05-20,EMP0433,C,22:08,06:00
2026-05-20,EMP0434,C,22:03,06:00
2026-05-20,EMP0435,C,22:05,06:00
2026-05-20,EMP0436,A,06:01,14:00
2026-05-20,EMP0437,A,06:07,14:00
2026-05-20,EMP0438,B,14:00,22:00
2026-05-20,EMP0439,B,14:02,23:00
2026-05-20,EMP0440,C,22:03,06:00
2026-05-20,EMP0441,A,06:02,14:30
2026-05-20,EMP0442,A,06:02,14:00
2026-05-20,EMP0443,A,06:01,14:00
2026-05-20,EMP0444,A,06:03,14:00
2026-05-20,EMP0446,C,22:00,06:00
2026-05-20,EMP0447,A,06:02,14:00
2026-05-20,EMP0448,C,22:22,06:00
2026-05-20,EMP0449,A,06:08,14:00
2026-05-20,EMP0450,B,14:00,22:00
2026-05-20,EMP0451,B,14:04,22:00
2026-05-20,EMP0452,A,06:02,14:00
2026-05-20,EMP0453,A,06:16,14:00
2026-05-20,EMP0454,C,22:08,06:00
2026-05-20,EMP0455,B,14:10,22:00
2026-05-20,EMP0456,C,22:01,06:00
2026-05-20,EMP0457,A,06:05,14:00
2026-05-20,EMP0458,A,06:01,14:00
2026-05-20,EMP0459,B,14:19,22:00
2026-05-20,EMP0460,A,06:03,14:30
2026-05-20,EMP0461,B,14:05,22:00
2026-05-20,EMP0462,B,14:03,22:00
2026-05-20,EMP0463,B,14:04,22:00
2026-05-20,EMP0464,C,22:10,06:00
2026-05-20,EMP0465,A,06:07,14:00
2026-05-20,EMP0466,A,06:01,14:00
2026-05-20,EMP0467,B,14:07,22:00
2026-05-20,EMP0468,B,14:00,22:00
2026-05-20,EMP0469,C,22:03,06:00
2026-05-20,EMP0470,B,14:00,22:00
2026-05-20,EMP0471,B,14:10,22:00
2026-05-20,EMP0472,B,14:00,22:00
2026-05-20,EMP0473,C,22:04,07:00
2026-05-20,EMP0474,A,06:03,14:00
2026-05-20,EMP0475,C,22:18,06:00
2026-05-20,EMP0476,B,14:06,22:00
2026-05-20,EMP0477,B,14:03,22:00
2026-05-20,EMP0478,B,14:03,00:30
2026-05-20,EMP0480,C,22:10,06:00
2026-05-20,EMP0481,B,14:06,00:00
2026-05-20,EMP0482,B,14:01,22:30
2026-05-20,EMP0483,C,22:00,06:30
2026-05-20,EMP0484,B,14:00,22:00
2026-05-20,EMP0485,A,06:07,14:00
2026-05-20,EMP0486,C,22:07,06:00
2026-05-20,EMP0487,A,06:03,14:00
2026-05-20,EMP0488,C,22:01,06:00
2026-05-20,EMP0489,A,06:00,15:30
2026-05-20,EMP0490,C,22:02,06:00
2026-05-20,EMP0493,C,22:06,06:00
2026-05-20,EMP0494,B,14:01,22:30
2026-05-20,EMP0495,A,06:01,14:00
2026-05-20,EMP0496,A,06:03,14:30
2026-05-20,EMP0497,A,06:03,14:00
2026-05-20,EMP0498,B,14:02,22:00
2026-05-20,EMP0499,B,14:03,22:00
2026-05-20,EMP0500,A,06:00,14:30
2026-05-21,EMP0002,B,14:28,22:00
2026-05-21,EMP0003,B,14:00,01:30
2026-05-21,EMP0004,C,22:03,07:00
2026-05-21,EMP0005,C,22:02,06:00
2026-05-21,EMP0007,C,22:00,06:00
2026-05-21,EMP0008,C,22:20,06:00
2026-05-21,EMP0009,C,22:06,06:00
2026-05-21,EMP0010,B,14:01,22:00
2026-05-21,EMP0011,A,06:01,14:00
2026-05-21,EMP0012,B,14:00,22:30
2026-05-21,EMP0013,B,14:02,22:00
2026-05-21,EMP0014,C,22:11,06:00
2026-05-21,EMP0015,A,06:10,16:00
2026-05-21,EMP0016,C,22:00,06:00
2026-05-21,EMP0017,A,06:06,14:00
2026-05-21,EMP0019,B,14:03,22:00
2026-05-21,EMP0020,A,06:00,14:00
2026-05-21,EMP0021,B,14:01,22:00
2026-05-21,EMP0022,B,14:00,22:00
2026-05-21,EMP0023,A,06:01,14:00
2026-05-21,EMP0024,B,14:07,22:00
2026-05-21,EMP0025,C,22:04,06:00
2026-05-21,EMP0027,A,06:07,14:30
2026-05-21,EMP0028,A,06:08,14:00
2026-05-21,EMP0029,B,14:04,22:30
2026-05-21,EMP0030,C,22:09,06:00
2026-05-21,EMP0031,C,22:03,06:00
2026-05-21,EMP0032,A,06:00,14:00
2026-05-21,EMP0033,B,14:10,23:30
2026-05-21,EMP0034,B,14:03,22:00
2026-05-21,EMP0035,A,06:10,15:00
2026-05-21,EMP0036,A,06:01,14:00
2026-05-21,EMP0038,C,22:01,06:00
2026-05-21,EMP0039,B,14:08,22:00
2026-05-21,EMP0042,C,22:08,06:00
2026-05-21,EMP0043,C,22:01,06:00
2026-05-21,EMP0044,A,06:00,14:00
2026-05-21,EMP0045,A,06:24,14:00
2026-05-21,EMP0046,B,14:03,22:00
2026-05-21,EMP0047,B,14:07,22:00
2026-05-21,EMP0049,A,06:07,14:30
2026-05-21,EMP0050,C,22:02,06:00
2026-05-21,EMP0051,B,14:07,00:00
2026-05-21,EMP0052,B,14:00,22:00
2026-05-21,EMP0053,C,22:00,06:00
2026-05-21,EMP0054,B,14:10,22:00
2026-05-21,EMP0055,B,14:02,22:00
2026-05-21,EMP0056,C,22:06,06:00
2026-05-21,EMP0057,C,22:02,06:00
2026-05-21,EMP0058,A,06:00,16:30
2026-05-21,EMP0059,B,14:01,22:00
2026-05-21,EMP0060,A,06:11,14:00
2026-05-21,EMP0061,C,22:00,06:00
2026-05-21,EMP0062,C,22:01,06:00
2026-05-21,EMP0063,A,06:00,14:00
2026-05-21,EMP0064,A,06:10,14:00
2026-05-21,EMP0065,B,14:03,22:00
2026-05-21,EMP0066,A,06:00,14:00
2026-05-21,EMP0067,C,22:05,06:00
2026-05-21,EMP0068,A,06:03,14:00
2026-05-21,EMP0069,C,22:05,06:00
2026-05-21,EMP0070,B,14:01,22:00
2026-05-21,EMP0071,C,22:17,08:00
2026-05-21,EMP0072,B,14:05,22:00
2026-05-21,EMP0073,B,14:15,22:00
2026-05-21,EMP0074,A,06:01,14:00
2026-05-21,EMP0075,A,06:05,14:00
2026-05-21,EMP0076,B,14:02,00:00
2026-05-21,EMP0077,B,14:03,22:00
2026-05-21,EMP0078,A,06:04,14:00
2026-05-21,EMP0079,A,06:02,14:00
2026-05-21,EMP0080,B,14:02,22:00
2026-05-21,EMP0081,B,14:05,22:00
2026-05-21,EMP0083,B,14:02,22:00
2026-05-21,EMP0084,B,14:00,22:00
2026-05-21,EMP0085,B,14:07,22:00
2026-05-21,EMP0086,C,22:03,06:30
2026-05-21,EMP0087,C,22:07,06:00
2026-05-21,EMP0088,C,22:00,06:00
2026-05-21,EMP0089,B,14:00,22:00
2026-05-21,EMP0090,C,22:11,06:00
2026-05-21,EMP0091,A,06:00,14:00
2026-05-21,EMP0092,B,14:08,22:00
2026-05-21,EMP0093,C,22:01,06:00
2026-05-21,EMP0094,B,14:09,22:00
2026-05-21,EMP0095,A,06:02,14:00
2026-05-21,EMP0096,C,22:02,06:00
2026-05-21,EMP0097,A,06:02,14:00
2026-05-21,EMP0098,C,22:01,06:00
2026-05-21,EMP0099,C,22:01,06:00
2026-05-21,EMP0100,B,14:00,22:00
2026-05-21,EMP0101,A,06:03,14:00
2026-05-21,EMP0102,C,22:03,07:00
2026-05-21,EMP0103,C,22:00,06:00
2026-05-21,EMP0104,A,06:01,14:00
2026-05-21,EMP0105,B,14:02,22:00
2026-05-21,EMP0106,C,22:05,10:00
2026-05-21,EMP0107,A,06:04,14:00
2026-05-21,EMP0108,A,06:15,14:00
2026-05-21,EMP0110,A,06:00,14:00
2026-05-21,EMP0111,C,22:00,06:00
2026-05-21,EMP0112,B,14:00,22:00
2026-05-21,EMP0113,A,06:03,14:00
2026-05-21,EMP0114,A,06:01,14:00
2026-05-21,EMP0116,C,22:04,06:00
2026-05-21,EMP0117,C,22:09,06:00
2026-05-21,EMP0118,C,22:11,06:00
2026-05-21,EMP0119,A,06:03,14:00
2026-05-21,EMP0120,C,22:00,06:00
2026-05-21,EMP0122,B,14:05,22:00
2026-05-21,EMP0123,A,06:05,14:00
2026-05-21,EMP0124,C,22:02,06:00
2026-05-21,EMP0125,A,06:18,15:00
2026-05-21,EMP0126,A,06:05,14:00
2026-05-21,EMP0127,A,06:00,15:00
2026-05-21,EMP0128,A,06:07,14:00
2026-05-21,EMP0129,B,14:09,22:00
2026-05-21,EMP0130,C,22:06,06:00
2026-05-21,EMP0131,B,14:04,22:00
2026-05-21,EMP0133,C,22:02,08:00
2026-05-21,EMP0134,B,14:01,23:30
2026-05-21,EMP0135,C,22:12,06:00
2026-05-21,EMP0136,B,14:13,22:00
2026-05-21,EMP0137,A,06:07,14:00
2026-05-21,EMP0138,B,14:00,22:00
2026-05-21,EMP0139,B,14:16,22:00
2026-05-21,EMP0140,A,06:02,14:00
2026-05-21,EMP0141,C,22:00,07:30
2026-05-21,EMP0142,C,22:05,06:00
2026-05-21,EMP0143,A,06:02,14:00
2026-05-21,EMP0144,A,06:00,14:00
2026-05-21,EMP0145,B,14:03,22:00
2026-05-21,EMP0146,B,14:09,22:00
2026-05-21,EMP0147,A,06:06,14:00
2026-05-21,EMP0148,C,22:03,06:00
2026-05-21,EMP0149,B,14:13,22:00
2026-05-21,EMP0150,A,06:04,14:00
2026-05-21,EMP0151,C,22:02,06:00
2026-05-21,EMP0152,B,14:04,22:00
2026-05-21,EMP0153,C,22:04,08:30
2026-05-21,EMP0154,C,22:03,06:00
2026-05-21,EMP0155,B,14:02,22:00
2026-05-21,EMP0156,B,14:16,22:00
2026-05-21,EMP0157,B,14:03,22:00
2026-05-21,EMP0158,B,14:04,22:00
2026-05-21,EMP0159,B,14:00,22:00
2026-05-21,EMP0160,A,06:00,14:00
2026-05-21,EMP0161,B,14:08,22:00
2026-05-21,EMP0162,C,22:01,06:00
2026-05-21,EMP0163,C,22:02,06:00
2026-05-21,EMP0164,C,22:08,06:00
2026-05-21,EMP0165,B,14:06,22:00
2026-05-21,EMP0166,B,14:00,22:00
2026-05-21,EMP0167,C,22:16,06:00
2026-05-21,EMP0168,B,14:02,22:00
2026-05-21,EMP0169,B,14:07,22:00
2026-05-21,EMP0170,A,06:18,14:00
2026-05-21,EMP0171,C,22:01,08:30
2026-05-21,EMP0172,B,14:08,22:00
2026-05-21,EMP0174,A,06:02,14:00
2026-05-21,EMP0175,C,22:03,06:00
2026-05-21,EMP0176,C,22:01,06:00
2026-05-21,EMP0178,B,14:02,22:00
2026-05-21,EMP0179,A,06:04,14:00
2026-05-21,EMP0180,A,06:01,14:00
2026-05-21,EMP0181,C,22:00,06:00
2026-05-21,EMP0182,C,22:08,06:00
2026-05-21,EMP0183,B,14:02,22:00
2026-05-21,EMP0184,B,14:05,22:00
2026-05-21,EMP0185,C,22:02,06:00
2026-05-21,EMP0186,B,14:02,22:00
2026-05-21,EMP0188,A,06:04,14:00
2026-05-21,EMP0189,C,22:00,06:00
2026-05-21,EMP0190,A,06:10,14:00
2026-05-21,EMP0191,A,06:05,14:00
2026-05-21,EMP0193,A,06:03,14:30
2026-05-21,EMP0194,B,14:07,01:30
2026-05-21,EMP0195,B,14:03,22:00
2026-05-21,EMP0196,C,22:02,06:00
2026-05-21,EMP0197,A,06:02,15:00
2026-05-21,EMP0198,C,22:06,06:00
2026-05-21,EMP0200,C,22:03,06:00
2026-05-21,EMP0201,C,22:01,06:00
2026-05-21,EMP0202,C,22:05,06:00
2026-05-21,EMP0203,B,14:03,22:00
2026-05-21,EMP0205,A,06:26,14:00
2026-05-21,EMP0206,A,06:00,14:00
2026-05-21,EMP0207,B,14:02,22:00
2026-05-21,EMP0208,A,06:01,15:30
2026-05-21,EMP0209,A,06:08,14:00
2026-05-21,EMP0210,B,14:09,22:00
2026-05-21,EMP0211,A,06:18,14:00
2026-05-21,EMP0212,C,22:03,06:00
2026-05-21,EMP0213,A,06:04,14:00
2026-05-21,EMP0214,A,06:01,14:00
2026-05-21,EMP0215,C,22:10,06:00
2026-05-21,EMP0216,A,06:03,14:00
2026-05-21,EMP0218,A,06:00,14:00
2026-05-21,EMP0219,C,22:01,06:00
2026-05-21,EMP0220,C,22:02,06:00
2026-05-21,EMP0221,A,06:02,14:00
2026-05-21,EMP0222,B,14:00,22:00
2026-05-21,EMP0224,A,06:08,14:30
2026-05-21,EMP0225,B,14:11,22:00
2026-05-21,EMP0226,C,22:10,06:00
2026-05-21,EMP0228,C,22:02,06:00
2026-05-21,EMP0229,A,06:10,14:00
2026-05-21,EMP0231,B,14:05,22:00
2026-05-21,EMP0232,B,14:05,22:00
2026-05-21,EMP0233,A,06:02,14:00
2026-05-21,EMP0234,B,14:04,22:00
2026-05-21,EMP0235,C,22:07,06:00
2026-05-21,EMP0236,C,22:06,06:00
2026-05-21,EMP0237,A,06:01,14:00
2026-05-21,EMP0238,C,22:11,06:00
2026-05-21,EMP0239,A,06:01,14:00
2026-05-21,EMP0240,A,06:00,14:00
2026-05-21,EMP0241,C,22:05,06:00
2026-05-21,EMP0242,C,22:01,06:00
2026-05-21,EMP0243,C,22:00,06:30
2026-05-21,EMP0244,B,14:06,22:00
2026-05-21,EMP0245,A,06:04,14:00
2026-05-21,EMP0246,A,06:00,14:00
2026-05-21,EMP0247,C,22:07,06:00
2026-05-21,EMP0248,B,14:03,22:00
2026-05-21,EMP0249,A,06:10,14:30
2026-05-21,EMP0250,A,06:11,14:00
2026-05-21,EMP0251,A,06:19,14:00
2026-05-21,EMP0253,A,06:03,14:00
2026-05-21,EMP0254,B,14:07,22:00
2026-05-21,EMP0255,C,22:01,06:00
2026-05-21,EMP0256,A,06:11,14:00
2026-05-21,EMP0257,A,06:02,14:00
2026-05-21,EMP0258,A,06:02,14:00
2026-05-21,EMP0259,C,22:03,06:00
2026-05-21,EMP0260,C,22:05,06:00
2026-05-21,EMP0261,C,22:16,06:00
2026-05-21,EMP0262,B,14:13,23:00
2026-05-21,EMP0263,A,06:09,14:00
2026-05-21,EMP0265,B,14:01,22:00
2026-05-21,EMP0266,C,22:02,06:00
2026-05-21,EMP0267,C,22:02,06:00
2026-05-21,EMP0268,C,22:02,06:00
2026-05-21,EMP0269,C,22:00,06:00
2026-05-21,EMP0270,A,06:01,14:00
2026-05-21,EMP0271,C,22:06,06:00
2026-05-21,EMP0272,A,06:11,14:30
2026-05-21,EMP0273,C,22:01,06:00
2026-05-21,EMP0274,A,06:01,14:00
2026-05-21,EMP0275,A,06:04,14:00
2026-05-21,EMP0276,B,14:01,22:00
2026-05-21,EMP0277,A,06:02,14:00
2026-05-21,EMP0278,B,14:03,22:00
2026-05-21,EMP0279,A,06:01,14:00
2026-05-21,EMP0280,A,06:00,14:00
2026-05-21,EMP0282,B,14:03,23:00
2026-05-21,EMP0283,A,06:10,14:00
2026-05-21,EMP0284,B,14:00,22:00
2026-05-21,EMP0285,C,22:04,06:00
2026-05-21,EMP0286,B,14:11,00:30
2026-05-21,EMP0287,C,22:00,06:00
2026-05-21,EMP0288,C,22:03,06:00
2026-05-21,EMP0289,C,22:07,06:00
2026-05-21,EMP0291,C,22:14,06:00
2026-05-21,EMP0292,C,22:04,06:00
2026-05-21,EMP0293,A,06:03,14:00
2026-05-21,EMP0294,A,06:09,16:00
2026-05-21,EMP0295,A,06:09,14:00
2026-05-21,EMP0296,C,22:00,06:00
2026-05-21,EMP0297,C,22:02,06:00
2026-05-21,EMP0298,C,22:02,07:00
2026-05-21,EMP0299,A,06:02,14:00
2026-05-21,EMP0300,A,06:02,14:00
2026-05-21,EMP0302,B,14:03,22:00
2026-05-21,EMP0303,C,22:09,06:00
2026-05-21,EMP0304,A,06:04,14:00
2026-05-21,EMP0305,A,06:05,14:00
2026-05-21,EMP0306,B,14:01,22:00
2026-05-21,EMP0308,A,06:05,14:00
2026-05-21,EMP0309,C,22:03,06:00
2026-05-21,EMP0310,C,22:04,06:00
2026-05-21,EMP0311,B,14:10,22:00
2026-05-21,EMP0312,A,06:00,14:00
2026-05-21,EMP0313,B,14:04,22:00
2026-05-21,EMP0314,C,22:02,08:00
2026-05-21,EMP0315,C,22:04,06:00
2026-05-21,EMP0316,A,06:01,14:00
2026-05-21,EMP0317,B,14:01,22:00
2026-05-21,EMP0318,C,22:02,06:30
2026-05-21,EMP0319,C,22:09,06:00
2026-05-21,EMP0321,A,06:01,14:00
2026-05-21,EMP0322,A,06:03,14:30
2026-05-21,EMP0323,A,06:04,14:00
2026-05-21,EMP0324,A,06:04,14:00
2026-05-21,EMP0325,A,06:01,14:00
2026-05-21,EMP0326,C,22:03,06:00
2026-05-21,EMP0327,A,06:01,14:00
2026-05-21,EMP0328,A,06:05,14:30
2026-05-21,EMP0329,B,14:12,22:00
2026-05-21,EMP0330,C,22:16,08:30
2026-05-21,EMP0331,C,22:05,08:00
2026-05-21,EMP0332,C,22:01,06:00
2026-05-21,EMP0333,A,06:01,14:00
2026-05-21,EMP0334,A,06:01,14:00
2026-05-21,EMP0335,B,14:01,22:00
2026-05-21,EMP0336,A,06:00,14:00
2026-05-21,EMP0337,B,14:03,23:00
2026-05-21,EMP0338,A,06:12,14:00
2026-05-21,EMP0339,A,06:02,14:00
2026-05-21,EMP0340,C,22:09,07:30
2026-05-21,EMP0341,B,14:01,22:00
2026-05-21,EMP0342,A,06:05,14:00
2026-05-21,EMP0343,C,22:01,06:00
2026-05-21,EMP0344,B,14:01,22:00
2026-05-21,EMP0345,B,14:01,22:00
2026-05-21,EMP0346,C,22:05,06:00
2026-05-21,EMP0347,B,14:07,22:00
2026-05-21,EMP0348,B,14:11,22:00
2026-05-21,EMP0349,A,06:08,14:00
2026-05-21,EMP0350,A,06:04,14:00
2026-05-21,EMP0351,C,22:00,06:00
2026-05-21,EMP0352,C,22:06,06:00
2026-05-21,EMP0353,C,22:00,06:00
2026-05-21,EMP0354,C,22:00,06:00
2026-05-21,EMP0355,B,14:00,22:00
2026-05-21,EMP0356,B,14:02,22:00
2026-05-21,EMP0358,A,06:01,14:00
2026-05-21,EMP0359,C,22:01,06:00
2026-05-21,EMP0360,B,14:01,22:00
2026-05-21,EMP0361,A,06:07,14:00
2026-05-21,EMP0362,C,22:00,06:00
2026-05-21,EMP0363,B,14:02,22:00
2026-05-21,EMP0365,B,14:01,00:00
2026-05-21,EMP0366,B,14:00,22:00
2026-05-21,EMP0367,A,06:00,14:00
2026-05-21,EMP0368,B,14:02,22:00
2026-05-21,EMP0369,C,22:00,06:00
2026-05-21,EMP0370,B,14:05,22:00
2026-05-21,EMP0371,A,06:02,14:00
2026-05-21,EMP0372,C,22:01,06:00
2026-05-21,EMP0373,A,06:10,14:00
2026-05-21,EMP0374,A,06:08,14:00
2026-05-21,EMP0375,C,22:00,06:00
2026-05-21,EMP0376,C,22:03,07:30
2026-05-21,EMP0377,B,14:00,22:00
2026-05-21,EMP0378,A,06:01,14:00
2026-05-21,EMP0379,C,22:02,06:00
2026-05-21,EMP0380,A,06:01,14:00
2026-05-21,EMP0381,B,14:08,22:00
2026-05-21,EMP0382,C,22:20,06:00
2026-05-21,EMP0383,C,22:00,06:00
2026-05-21,EMP0385,B,14:01,22:00
2026-05-21,EMP0386,A,06:02,14:00
2026-05-21,EMP0387,A,06:11,14:00
2026-05-21,EMP0388,B,14:12,22:00
2026-05-21,EMP0389,A,06:04,14:00
2026-05-21,EMP0390,A,06:01,14:00
2026-05-21,EMP0391,A,06:06,14:00
2026-05-21,EMP0392,B,14:05,22:00
2026-05-21,EMP0393,B,14:03,22:00
2026-05-21,EMP0394,C,22:04,06:00
2026-05-21,EMP0395,B,14:02,22:00
2026-05-21,EMP0396,B,14:02,22:00
2026-05-21,EMP0397,C,22:10,06:00
2026-05-21,EMP0398,B,14:00,22:00
2026-05-21,EMP0399,A,06:17,14:00
2026-05-21,EMP0400,B,14:18,22:00
2026-05-21,EMP0401,C,22:01,06:00
2026-05-21,EMP0403,A,06:02,14:00
2026-05-21,EMP0404,A,06:00,14:00
2026-05-21,EMP0405,A,06:07,15:30
2026-05-21,EMP0406,A,06:21,14:00
2026-05-21,EMP0407,B,14:07,22:00
2026-05-21,EMP0408,A,06:02,14:00
2026-05-21,EMP0410,A,06:05,14:00
2026-05-21,EMP0411,A,06:10,14:00
2026-05-21,EMP0412,C,22:01,06:00
2026-05-21,EMP0413,C,22:00,06:00
2026-05-21,EMP0414,A,06:00,15:00
2026-05-21,EMP0415,C,22:01,06:00
2026-05-21,EMP0416,C,22:00,07:00
2026-05-21,EMP0417,A,06:02,14:00
2026-05-21,EMP0418,A,06:02,14:00
2026-05-21,EMP0419,B,14:01,22:00
2026-05-21,EMP0420,B,14:03,22:00
2026-05-21,EMP0421,B,14:01,22:00
2026-05-21,EMP0423,C,22:03,07:00
2026-05-21,EMP0424,A,06:02,14:00
2026-05-21,EMP0425,B,14:07,22:00
2026-05-21,EMP0426,A,06:02,14:00
2026-05-21,EMP0427,C,22:05,06:00
2026-05-21,EMP0428,C,22:03,06:00
2026-05-21,EMP0429,C,22:00,06:00
2026-05-21,EMP0430,C,22:00,06:00
2026-05-21,EMP0431,C,22:08,06:30
2026-05-21,EMP0432,B,14:00,22:30
2026-05-21,EMP0433,C,22:10,06:00
2026-05-21,EMP0435,C,22:05,06:00
2026-05-21,EMP0436,A,06:00,14:00
2026-05-21,EMP0437,A,06:02,16:00
2026-05-21,EMP0438,C,22:05,06:00
2026-05-21,EMP0439,B,14:05,22:00
2026-05-21,EMP0440,B,14:12,22:00
2026-05-21,EMP0441,A,06:03,14:00
2026-05-21,EMP0442,A,06:09,14:00
2026-05-21,EMP0443,A,06:08,14:30
2026-05-21,EMP0444,A,06:15,14:00
2026-05-21,EMP0445,A,06:08,14:00
2026-05-21,EMP0446,C,22:04,06:00
2026-05-21,EMP0447,A,06:00,14:00
2026-05-21,EMP0448,C,22:01,06:00
2026-05-21,EMP0449,A,06:07,14:00
2026-05-21,EMP0450,B,14:05,22:30
2026-05-21,EMP0451,B,14:07,22:00
2026-05-21,EMP0452,C,22:07,06:00
2026-05-21,EMP0453,A,06:02,14:00
2026-05-21,EMP0454,C,22:00,06:00
2026-05-21,EMP0455,B,14:06,22:00
2026-05-21,EMP0456,C,22:06,06:00
2026-05-21,EMP0458,A,06:07,14:00
2026-05-21,EMP0460,A,06:03,14:00
2026-05-21,EMP0461,B,14:03,22:00
2026-05-21,EMP0462,B,14:00,22:00
2026-05-21,EMP0464,C,22:04,06:00
2026-05-21,EMP0465,A,06:01,14:00
2026-05-21,EMP0466,A,06:01,14:00
2026-05-21,EMP0467,C,22:02,06:00
2026-05-21,EMP0468,A,06:08,17:00
2026-05-21,EMP0469,C,22:03,06:00
2026-05-21,EMP0470,B,14:03,22:00
2026-05-21,EMP0471,B,14:00,22:00
2026-05-21,EMP0472,B,14:01,22:00
2026-05-21,EMP0473,C,22:04,06:00
2026-05-21,EMP0474,A,06:06,14:00
2026-05-21,EMP0475,C,22:02,06:00
2026-05-21,EMP0476,B,14:01,22:00
2026-05-21,EMP0477,B,14:02,22:00
